Sale Date,Seller Name,Product Sold,Units,Money Received
2022-07-04,Jerry Fren,Notebook,48,10903.2
2022-09-04,Jerry Fren,Desk,31,357.74
2022-12-23,David Wilson,Highlighter,68,8990.28
2023-06-14,Baby Lo,Pencil,55,579.15
2023-02-07,John Doe,Pen,62,1486.76
2023-04-22,Baby Lo,Stapler,28,44230.76
2022-08-24,John Doe,Desk,100,2891.0
2022-10-26,Emily Brown,Pen,12,795.96
2022-10-08,Michael Johnson,Pen,38,5564.72
2023-01-10,David Wilson,Pencil,94,1103.56
2023-03-11,Emily Brown,Stapler,2,269.72
2022-11-18,John Doe,Stapler,13,3147.82
2023-04-21,Don Finn,Highlighter,10,577.6
2022-07-27,Don Finn,Desk,84,857.64
2022-11-03,David Wilson,Pencil,43,10519.09
2022-08-19,David Wilson,Highlighter,27,1732.86
2023-02-16,Jane Smith,Pen,41,521.11
2023-01-02,Jane Smith,Highlighter,51,10550.88
2023-02-10,Don Finn,Stapler,47,506.19
2023-03-14,Emily Brown,Pen,21,487.41
2023-03-30,Don Finn,Stapler,19,2830.05
2023-04-20,David Wilson,Notebook,58,12595.86
2023-03-14,Emily Brown,Pencil,50,2907.5
2023-01-23,John Doe,Pen,36,817.56
2023-04-06,Don Finn,Highlighter,97,1168.85
2023-05-05,David Wilson,Pencil,11,2619.65
2023-04-18,Emily Brown,Highlighter,51,6206.19
2022-07-09,Jane Smith,Pen,54,1523.88
2023-06-01,David Wilson,Pen,58,122620.12
2022-12-01,Emily Brown,Pencil,19,2447.58
2023-05-22,Michael Johnson,Highlighter,39,969.54
2023-04-17,Michael Johnson,Pen,76,1874.92
2023-03-02,John Doe,Highlighter,6,409.32
2022-09-11,Baby Lo,Pen,87,11876.37
2023-02-09,Jerry Fren,Pencil,10,24627.1
2022-08-31,Emily Brown,Pen,53,88108.26
2022-09-06,John Doe,Pencil,19,486.97
2022-11-11,Baby Lo,Pencil,10,264.8
2023-02-17,Baby Lo,Notebook,9,106.65
2023-03-25,Emily Brown,Highlighter,77,10789.24
2022-07-24,Emily Brown,Highlighter,27,6138.99
2022-10-11,Jerry Fren,Stapler,61,3136.62
2023-05-20,Michael Johnson,Pencil,35,733.6
2023-03-20,Jane Smith,Desk,49,547.82
2022-10-11,David Wilson,Notebook,99,250060.14
2023-02-08,Jerry Fren,Pen,8,16701.2
2022-10-27,David Wilson,Stapler,86,2177.52
2023-05-02,John Doe,Highlighter,30,1527.3
2023-04-16,Michael Johnson,Highlighter,94,1189.1
2023-05-10,Jane Smith,Pencil,17,44433.75
2022-08-28,Jerry Fren,Desk,37,7448.84
2023-02-03,David Wilson,Highlighter,30,81546.6
2023-01-16,John Doe,Highlighter,20,569.4
2023-03-10,Don Finn,Pencil,62,12520.28
2023-06-04,Jerry Fren,Pen,91,12517.96
2022-10-15,John Doe,Notebook,12,284.16
2023-02-21,Michael Johnson,Highlighter,75,201741.0
2023-06-15,David Wilson,Pencil,26,1436.24
2022-09-03,Jane Smith,Highlighter,92,20333.84
2023-01-19,Baby Lo,Stapler,84,11967.48
2023-06-13,John Doe,Notebook,99,6006.33
2023-05-13,John Doe,Notebook,77,991.76
2023-03-14,John Doe,Notebook,78,183633.84
2022-07-22,Emily Brown,Pencil,60,1674.0
2023-02-16,Jane Smith,Notebook,94,5288.44
2023-04-23,Emily Brown,Stapler,94,2800.26
2022-11-20,John Doe,Notebook,63,144642.96
2023-02-12,Don Finn,Desk,44,1067.88
2022-07-30,Baby Lo,Pencil,32,7650.24
2022-12-02,Don Finn,Highlighter,59,619.5
2022-08-02,Jane Smith,Pen,28,607.32
2023-03-20,John Doe,Desk,43,472.14
2023-01-14,Jane Smith,Notebook,54,111491.64
2022-09-19,Michael Johnson,Desk,48,2408.16
2023-05-05,John Doe,Pencil,2,56.86
2022-10-12,John Doe,Notebook,38,77956.24
2023-03-17,Jane Smith,Pen,2,4694.4
2023-01-31,Jerry Fren,Notebook,97,12319.97
2022-07-27,Emily Brown,Notebook,16,924.8
2023-03-21,John Doe,Highlighter,39,493.74
2022-08-18,John Doe,Notebook,49,120160.25
2022-12-29,Baby Lo,Pencil,98,20417.32
2022-09-11,John Doe,Pencil,17,2256.07
2023-02-18,Emily Brown,Pen,12,151.08
2023-02-15,Jerry Fren,Stapler,95,20545.65
2023-03-24,John Doe,Desk,63,114732.45
2023-05-28,Jerry Fren,Pen,89,2494.67
2022-09-04,Michael Johnson,Pencil,1,57.4
2022-09-15,Don Finn,Desk,38,5695.06
2022-12-03,John Doe,Desk,15,844.8
2023-05-22,Michael Johnson,Notebook,96,11810.88
2023-04-27,David Wilson,Pencil,27,3679.02
2023-06-09,Jerry Fren,Notebook,27,3933.36
2022-07-27,John Doe,Pen,21,4803.75
2023-05-31,Emily Brown,Pen,89,2045.22
2022-08-10,Baby Lo,Pen,65,8507.85
2023-05-01,Jerry Fren,Stapler,86,908.16
2023-03-27,David Wilson,Stapler,2,104.02
2022-09-01,Jerry Fren,Stapler,36,2134.8
2023-04-05,Jane Smith,Desk,4,115.36
2023-01-26,David Wilson,Stapler,91,1093.82
2023-03-15,Emily Brown,Pen,60,113580.0
2022-07-10,Don Finn,Highlighter,85,192425.55
2022-08-26,Jerry Fren,Desk,3,182.28
2023-01-25,Emily Brown,Pencil,37,2433.49
2022-09-23,Jerry Fren,Pen,17,969.0
2023-01-29,Jane Smith,Stapler,21,4811.94
2023-03-03,David Wilson,Highlighter,81,16818.84
2023-04-26,Emily Brown,Stapler,21,590.73
2023-03-29,John Doe,Pencil,23,3315.45
2022-08-30,David Wilson,Highlighter,67,1890.74
2022-12-20,John Doe,Desk,6,307.26
2022-11-25,Michael Johnson,Notebook,21,219.66
2022-09-15,Michael Johnson,Notebook,61,13379.13
2022-09-06,Jerry Fren,Stapler,45,1260.45
2022-11-29,Don Finn,Highlighter,93,2558.43
2022-12-27,Emily Brown,Notebook,95,2375.95
2022-09-10,Don Finn,Pen,100,223845.0
2022-08-21,Jerry Fren,Pen,53,1554.49
2022-08-08,Jerry Fren,Desk,3,395.94
2023-05-14,David Wilson,Notebook,60,95212.2
2022-10-04,David Wilson,Pen,24,663.84
2023-04-05,Michael Johnson,Notebook,42,1140.72
2023-02-23,Michael Johnson,Stapler,12,142.56
2022-09-28,David Wilson,Highlighter,63,151543.98
2022-09-28,Don Finn,Desk,40,405.2
2022-07-19,Michael Johnson,Highlighter,44,2512.84
2023-02-14,Michael Johnson,Pencil,43,553.41
2022-09-17,Don Finn,Desk,61,705.16
2022-10-18,Emily Brown,Notebook,28,753.76
2023-01-18,David Wilson,Notebook,50,2812.0
2023-01-09,Jerry Fren,Highlighter,92,1012.0
2023-04-27,Jerry Fren,Desk,19,1027.71
2023-02-04,John Doe,Pen,90,4840.2
2022-08-28,David Wilson,Notebook,47,98627.62
2022-07-26,Michael Johnson,Stapler,54,1505.52
2023-01-26,Jane Smith,Pen,56,1257.2
2023-06-03,Baby Lo,Highlighter,44,9013.4
2023-03-23,Don Finn,Desk,63,812.07
2023-03-27,David Wilson,Pen,56,153644.96
2022-09-28,Baby Lo,Notebook,91,18311.93
2022-12-09,Jane Smith,Highlighter,31,2075.45
2023-01-11,Jerry Fren,Highlighter,17,28619.84
2022-12-09,Jane Smith,Desk,67,676.03
2022-07-29,Jerry Fren,Highlighter,91,12607.14
2022-12-08,Baby Lo,Pen,59,647.23
2023-02-25,Jane Smith,Desk,96,21922.56
2022-10-02,Emily Brown,Notebook,45,100012.95
2022-09-25,Emily Brown,Notebook,97,2123.33
2023-03-05,Jerry Fren,Pencil,17,508.98
2023-06-08,Baby Lo,Desk,77,10736.88
2022-06-24,Don Finn,Stapler,94,1049.98
2022-12-06,Don Finn,Desk,89,1101.82
2022-06-23,Michael Johnson,Pen,99,167261.49
2022-11-27,Michael Johnson,Desk,4,264.84
2022-11-19,Baby Lo,Stapler,89,12086.2
2023-04-05,David Wilson,Highlighter,55,142616.1
2022-12-18,Jane Smith,Stapler,18,983.34
2022-09-24,Jane Smith,Highlighter,91,268885.89
2022-11-18,Baby Lo,Desk,75,10152.0
2022-07-17,Jerry Fren,Pencil,85,997.9
2023-06-05,Jerry Fren,Desk,19,4163.66
2023-04-08,Michael Johnson,Pencil,4,567.04
2023-01-21,David Wilson,Highlighter,15,1032.6
2022-06-28,David Wilson,Desk,52,1278.68
2022-07-09,Baby Lo,Pencil,25,3073.75
2023-03-30,Jane Smith,Pen,5,675.85
2022-12-06,John Doe,Highlighter,74,4820.36
2023-03-12,John Doe,Pen,32,326.72
2023-01-26,Jerry Fren,Highlighter,77,10030.79
2022-07-26,Jane Smith,Notebook,93,11330.19
2022-11-10,Jerry Fren,Desk,65,3759.6
2022-12-13,Michael Johnson,Desk,59,7495.36
2023-04-30,Don Finn,Desk,27,5630.85
2022-07-14,Emily Brown,Desk,98,217761.88
2022-12-20,Baby Lo,Stapler,9,116.91
2022-11-03,Jane Smith,Notebook,63,9114.84
2022-09-05,Don Finn,Desk,52,3198.0
2022-11-03,David Wilson,Desk,82,821.64
2022-10-13,Jane Smith,Stapler,11,691.46
2023-06-10,Michael Johnson,Pencil,90,968.4
2022-07-04,Jerry Fren,Stapler,1,10.32
2022-07-30,Baby Lo,Desk,23,247.94
2023-03-09,Jane Smith,Desk,27,590.76
2023-05-23,Baby Lo,Highlighter,29,7194.9
2022-08-29,Jane Smith,Highlighter,15,3157.05
2023-05-11,Don Finn,Notebook,100,236446.0
2022-09-26,John Doe,Highlighter,85,20898.1
2023-05-22,David Wilson,Pen,35,2303.35
2022-07-10,Emily Brown,Notebook,58,12090.1
2022-07-11,Michael Johnson,Highlighter,5,60.7
2023-04-06,Emily Brown,Stapler,85,11432.5
2023-02-03,Jerry Fren,Pencil,66,1846.68
2022-12-05,Don Finn,Pen,85,1875.1
2023-06-17,David Wilson,Pencil,36,1876.68
2023-06-05,Michael Johnson,Notebook,24,4976.4
2023-01-09,John Doe,Pencil,57,1500.24
2022-11-16,Jane Smith,Pencil,25,297.25
2022-07-25,Baby Lo,Notebook,48,986.4
2023-06-10,Baby Lo,Stapler,11,32482.78
2023-01-20,Jerry Fren,Pen,43,5593.01
2023-05-24,Jane Smith,Desk,39,4809.09
2022-10-05,John Doe,Desk,62,13099.36
2022-07-30,Don Finn,Pencil,99,13560.03
2022-07-09,Jane Smith,Desk,91,2704.52
2023-04-18,Jane Smith,Notebook,44,2888.6
2023-01-10,Don Finn,Pencil,74,2091.98
2023-06-04,Emily Brown,Pencil,78,4020.12
2022-11-15,John Doe,Pen,76,837.52
2023-01-01,David Wilson,Pen,63,146544.93
2022-07-31,Jane Smith,Highlighter,39,2132.91
2022-08-02,Baby Lo,Highlighter,82,232187.92
2022-11-10,Baby Lo,Stapler,91,2041.13
2022-08-27,Baby Lo,Highlighter,40,88325.6
2022-08-14,Jerry Fren,Highlighter,4,865.48
2022-09-13,Jane Smith,Desk,37,4634.99
2022-11-15,Jerry Fren,Pencil,68,3994.32
2022-11-02,David Wilson,Pen,21,1063.23
2023-04-07,Jerry Fren,Pencil,34,805.8
2022-11-04,John Doe,Highlighter,81,16566.12
2022-09-27,John Doe,Stapler,42,116026.26
2022-09-28,David Wilson,Pen,25,56763.0
2023-05-27,David Wilson,Highlighter,91,237235.18
2022-11-12,Don Finn,Stapler,83,11856.55
2022-08-25,Baby Lo,Highlighter,54,96980.22
2022-12-11,Jane Smith,Highlighter,50,82310.0
2022-11-12,Michael Johnson,Notebook,18,183.6
2023-01-01,Michael Johnson,Notebook,35,7387.45
2022-12-31,Baby Lo,Desk,99,200071.08
2022-08-05,Emily Brown,Pen,50,3399.5
2023-05-03,Michael Johnson,Desk,100,5921.0
2022-11-20,David Wilson,Notebook,9,1840.59
2023-04-04,Michael Johnson,Stapler,57,1140.57
2023-05-31,Jane Smith,Pencil,42,2853.9
2022-11-28,John Doe,Pen,53,12946.31
2022-09-26,Jerry Fren,Pencil,17,2351.61
2022-10-19,John Doe,Stapler,41,493.64
2023-02-11,Emily Brown,Stapler,8,1826.88
2022-07-13,Jane Smith,Notebook,82,1739.22
2023-03-04,David Wilson,Notebook,49,82715.43
2023-03-05,Baby Lo,Desk,57,99273.48
2022-09-21,Don Finn,Pen,58,3912.1
2023-06-07,Baby Lo,Highlighter,4,8961.0
2023-04-16,David Wilson,Notebook,12,20870.52
2022-12-21,Jane Smith,Highlighter,28,300.16
2022-07-24,Jerry Fren,Desk,60,3205.2
2023-06-12,Jane Smith,Stapler,97,22544.74
2022-10-17,Don Finn,Highlighter,19,4195.77
2022-11-22,Emily Brown,Notebook,99,2035.44
2023-04-12,Baby Lo,Highlighter,41,1164.81
2022-10-22,John Doe,Notebook,36,7281.0
2023-05-21,Jerry Fren,Stapler,65,136113.9
2022-09-11,Jerry Fren,Notebook,80,2199.2
2022-06-22,Michael Johnson,Pencil,42,5234.04
2022-11-28,Jane Smith,Highlighter,67,166756.97
2023-01-29,Baby Lo,Desk,34,398.48
2022-08-19,Emily Brown,Pencil,9,115.83
2023-01-28,John Doe,Notebook,59,1358.18
2022-12-01,Jane Smith,Desk,42,124824.84
2023-04-23,Jane Smith,Notebook,43,5887.99
2022-10-11,Don Finn,Pen,4,510.24
2023-05-23,Don Finn,Stapler,35,4466.7
2022-08-12,Jane Smith,Notebook,66,3783.78
2022-12-17,John Doe,Desk,87,4863.3
2023-06-19,John Doe,Pen,24,3493.44
2023-01-09,David Wilson,Pencil,31,1570.46
2023-03-07,Jane Smith,Pencil,47,9876.58
2023-05-03,Baby Lo,Highlighter,18,3833.28
2022-09-28,Don Finn,Highlighter,15,1968.75
2022-10-16,Jerry Fren,Pen,10,22277.3
2023-02-27,John Doe,Pen,74,9312.9
2023-03-08,John Doe,Desk,69,17206.53
2022-07-25,Jane Smith,Highlighter,6,137.34
2023-01-04,John Doe,Stapler,49,1359.75
2023-04-11,John Doe,Desk,98,164357.76
2023-02-04,John Doe,Notebook,61,3406.85
2023-05-05,Jane Smith,Pen,58,13082.48
2023-02-15,David Wilson,Stapler,13,318.24
2022-11-20,Jane Smith,Highlighter,59,14145.84
2022-12-11,Baby Lo,Pencil,22,1173.04
2022-08-06,David Wilson,Pencil,55,11960.85
2022-09-28,Michael Johnson,Pen,53,12623.01
2022-11-26,David Wilson,Highlighter,18,2402.82
2023-03-31,Jerry Fren,Notebook,21,31642.8
2023-01-17,Michael Johnson,Stapler,12,290.04
2022-10-23,John Doe,Desk,96,13048.32
2022-07-05,John Doe,Pencil,97,1132.96
2022-07-28,John Doe,Stapler,42,2915.22
2023-03-06,Don Finn,Pencil,88,21693.76
2023-04-11,David Wilson,Notebook,5,135.4
2022-09-14,John Doe,Pen,68,1411.0
2023-01-19,Emily Brown,Stapler,40,8044.0
2022-09-19,Emily Brown,Notebook,36,7347.24
2022-10-18,Baby Lo,Pen,75,4367.25
2022-11-11,David Wilson,Desk,34,4429.18
2022-10-03,Jerry Fren,Pen,73,170544.06
2022-12-26,Don Finn,Highlighter,29,5828.71
2023-03-11,Baby Lo,Stapler,45,1305.0
2022-07-20,Baby Lo,Notebook,88,1090.32
2022-07-16,John Doe,Stapler,23,651.13
2022-09-22,Don Finn,Notebook,65,1816.75
2023-05-04,Michael Johnson,Stapler,23,465.98
2023-06-20,John Doe,Notebook,45,5818.05
2022-09-28,David Wilson,Notebook,21,3040.8
2022-08-21,John Doe,Highlighter,41,2641.63
2023-06-12,John Doe,Highlighter,64,99155.84
2023-06-18,Baby Lo,Notebook,47,2549.28
2022-09-01,Baby Lo,Pencil,99,268605.81
2022-07-07,Don Finn,Pen,19,2473.99
2022-08-12,Michael Johnson,Stapler,96,160727.04
2023-03-03,Michael Johnson,Pencil,88,1012.0
2023-05-20,Jerry Fren,Highlighter,63,4050.27
2023-05-27,Emily Brown,Desk,31,338.83
2022-12-27,Jerry Fren,Pencil,30,1695.3
2022-12-09,David Wilson,Stapler,1,11.44
2023-01-27,David Wilson,Stapler,98,14339.36
2022-11-04,David Wilson,Pen,14,1840.58
2022-10-25,David Wilson,Desk,69,16927.77
2023-03-27,Michael Johnson,Stapler,57,3739.2
2022-12-15,Michael Johnson,Stapler,74,1562.88
2022-07-25,Emily Brown,Pen,65,1384.5
2022-09-25,Baby Lo,Stapler,33,971.19
2022-12-30,Michael Johnson,Notebook,79,228930.15
2022-11-10,Baby Lo,Desk,95,1114.35
2022-12-14,Baby Lo,Stapler,23,5714.58
2023-01-09,David Wilson,Notebook,21,38585.61
2022-12-16,Jerry Fren,Notebook,25,324.75
2023-06-14,Michael Johnson,Stapler,20,1309.2
2023-03-15,Emily Brown,Pen,66,8663.82
2023-03-08,Jerry Fren,Pencil,29,1621.39
2022-11-20,Baby Lo,Highlighter,27,1803.87
2023-03-10,Baby Lo,Pen,66,15195.18
2023-03-18,Emily Brown,Desk,52,3243.76
2023-05-31,Michael Johnson,Notebook,47,1242.21
2022-11-06,John Doe,Notebook,81,177658.92
2022-07-02,John Doe,Notebook,34,4333.64
2023-04-27,Emily Brown,Pen,37,432.16
2023-05-03,David Wilson,Highlighter,8,23942.16
2023-05-14,Don Finn,Pencil,92,163404.88
2023-01-18,Don Finn,Desk,77,1568.49
2022-08-15,Baby Lo,Notebook,61,672.83
2022-12-10,Don Finn,Pencil,68,4664.12
2022-11-01,Jerry Fren,Pencil,73,10798.16
2023-02-22,David Wilson,Highlighter,35,453.25
2023-04-16,Don Finn,Pen,40,89924.8
2022-11-14,Emily Brown,Desk,73,181748.83
2023-05-31,Don Finn,Pencil,64,9552.64
2022-06-30,Jane Smith,Pencil,94,19567.98
2022-09-07,Jerry Fren,Notebook,2,115.3
2022-11-06,Jane Smith,Pencil,60,1767.6
2023-04-14,Emily Brown,Notebook,58,1412.3
2023-04-07,Michael Johnson,Highlighter,34,7727.52
2022-11-07,Jerry Fren,Stapler,20,224.8
2023-04-23,Jerry Fren,Pencil,94,19848.1
2023-01-20,Emily Brown,Pen,30,6524.7
2022-12-07,John Doe,Highlighter,1,134.45
2022-12-25,Jane Smith,Highlighter,14,166.46
2023-02-28,Don Finn,Pen,97,6156.59
2022-12-14,Jane Smith,Pen,13,1680.25
2023-05-06,Emily Brown,Stapler,2,246.04
2023-05-25,Michael Johnson,Notebook,57,8078.61
2022-10-13,Baby Lo,Stapler,81,4211.19
2023-05-03,Don Finn,Stapler,30,1949.4
2022-11-25,Jane Smith,Pen,90,11450.7
2023-06-20,Jane Smith,Highlighter,41,5459.97
2023-02-12,Baby Lo,Highlighter,67,1794.93
2022-09-22,John Doe,Notebook,18,930.06
2023-05-01,Michael Johnson,Highlighter,5,261.75
2023-05-05,Emily Brown,Pencil,61,161656.71
2023-03-26,David Wilson,Notebook,63,718.83
2023-02-07,John Doe,Notebook,93,6070.11
2023-03-29,Michael Johnson,Stapler,34,723.18
2023-04-12,Michael Johnson,Pen,80,213624.8
2022-12-22,Michael Johnson,Pencil,27,1598.67
2023-03-06,John Doe,Notebook,39,62824.32
2022-10-04,Baby Lo,Stapler,98,6040.72
2022-11-22,David Wilson,Stapler,14,875.28
2023-04-19,Michael Johnson,Pencil,53,12380.27
2022-08-10,John Doe,Desk,71,852.71
2022-10-31,Don Finn,Desk,64,167403.52
2022-09-23,Jane Smith,Pen,71,4894.74
2023-03-24,Jane Smith,Highlighter,11,558.14
2023-02-28,Baby Lo,Notebook,14,149.52
2022-09-14,Jerry Fren,Highlighter,62,139557.66
2023-06-18,John Doe,Pen,15,151.8
2022-07-08,Jane Smith,Notebook,93,5300.07
2022-12-28,Don Finn,Highlighter,75,9251.25
2023-03-19,Jane Smith,Stapler,76,11282.2
2022-07-24,Don Finn,Highlighter,6,347.1
2022-11-10,Michael Johnson,Stapler,31,4111.84
2022-10-13,Jane Smith,Notebook,52,590.72
2022-12-31,David Wilson,Highlighter,29,1744.35
2022-07-03,Jane Smith,Highlighter,56,627.2
2023-01-04,Baby Lo,Stapler,99,270129.42
2022-08-06,Emily Brown,Pencil,60,634.2
2022-11-07,David Wilson,Stapler,76,179415.48
2022-08-27,Jane Smith,Notebook,89,18857.32
2023-04-17,Baby Lo,Highlighter,83,937.07
2023-01-08,John Doe,Highlighter,8,93.92
2022-08-07,Baby Lo,Notebook,89,2488.44
2022-12-21,Michael Johnson,Pencil,47,6825.81
2022-11-08,John Doe,Pencil,79,1987.64
2023-05-06,Baby Lo,Highlighter,86,11363.18
2022-08-22,Jane Smith,Pen,4,561.6
2023-01-06,John Doe,Pen,65,141210.55
2022-12-31,Jane Smith,Notebook,46,100379.82
2023-03-10,Baby Lo,Notebook,75,3995.25
2022-11-02,Michael Johnson,Desk,14,3028.48
2023-05-02,Emily Brown,Highlighter,60,774.6
2023-02-20,John Doe,Pencil,89,1080.46
2023-02-26,Jane Smith,Pencil,54,642.6
2023-05-14,Baby Lo,Notebook,63,1697.85
2023-04-30,Jerry Fren,Desk,48,481.92
2023-01-09,Michael Johnson,Notebook,77,10551.31
2023-05-24,Jerry Fren,Pencil,14,758.1
2022-07-18,David Wilson,Notebook,28,1573.32
2023-04-15,Michael Johnson,Pen,42,1206.24
2022-09-11,Jerry Fren,Highlighter,87,151082.46
2022-06-29,Jerry Fren,Desk,84,5463.36
2023-06-06,Don Finn,Pen,57,124124.34
2022-11-09,Emily Brown,Pencil,36,461.88
2022-08-05,Jerry Fren,Pen,47,6773.64
2022-07-07,Jane Smith,Pen,69,3594.9
2022-11-19,Don Finn,Pencil,15,333.6
2022-08-11,Jerry Fren,Pencil,72,16887.6
2023-02-27,Michael Johnson,Highlighter,66,4272.18
2022-12-14,John Doe,Stapler,58,13921.74
2023-02-11,Baby Lo,Pen,44,10208.44
2023-04-15,Jane Smith,Pen,24,52730.16
2023-01-05,Michael Johnson,Notebook,93,2353.83
2023-04-28,Don Finn,Pen,56,1210.16
2022-11-17,Emily Brown,Pencil,73,15806.69
2022-07-07,Baby Lo,Pencil,32,713.6
2022-08-23,Michael Johnson,Desk,83,4310.19
2022-12-06,Baby Lo,Desk,70,118528.2
2022-10-11,David Wilson,Notebook,3,430.44
2022-12-18,Baby Lo,Notebook,32,2121.92
2022-07-10,Baby Lo,Notebook,40,2045.2
2023-01-24,John Doe,Highlighter,54,1602.72
2022-08-16,John Doe,Pencil,73,18071.88
2022-10-16,Jerry Fren,Notebook,55,1398.1
2022-08-01,Jane Smith,Highlighter,43,10432.66
2022-11-03,John Doe,Pencil,44,9585.84
2023-02-22,Michael Johnson,Stapler,10,123.3
2023-05-19,John Doe,Pencil,6,168.36
2023-06-17,John Doe,Stapler,89,18319.76
2022-11-25,Don Finn,Desk,41,5674.81
2022-08-13,Jane Smith,Pen,58,2977.14
2022-07-16,Michael Johnson,Pencil,92,6110.64
2022-07-06,Michael Johnson,Desk,17,32769.88
2022-07-07,Baby Lo,Notebook,68,14588.72
2022-10-30,Baby Lo,Pencil,2,3661.56
2023-05-19,John Doe,Pen,66,16389.12
2023-02-28,John Doe,Notebook,38,905.54
2023-03-17,Emily Brown,Pen,93,1055.55
2023-06-13,Michael Johnson,Pen,64,8844.8
2023-06-03,Emily Brown,Notebook,73,218588.28
2022-12-08,Baby Lo,Desk,2,446.74
2023-01-14,Emily Brown,Stapler,68,3578.16
2023-01-09,Emily Brown,Desk,23,1317.9
2022-06-20,Michael Johnson,Desk,63,13250.79
2023-04-12,Baby Lo,Pen,65,4423.9
2023-03-17,Jane Smith,Pencil,52,7124.52
2023-01-22,Michael Johnson,Highlighter,17,183.26
2023-05-23,John Doe,Highlighter,27,748.71
2022-07-26,Michael Johnson,Pen,32,66147.52
2023-01-23,Baby Lo,Pencil,92,2287.12
2022-09-25,Emily Brown,Highlighter,83,1768.73
2023-02-02,John Doe,Pencil,77,4385.15
2023-01-06,Baby Lo,Highlighter,88,989.12
2022-07-01,Baby Lo,Pen,66,719.4
2023-02-14,Don Finn,Notebook,64,177846.4
2023-06-01,Baby Lo,Pen,97,5171.07
2022-08-05,David Wilson,Desk,35,381.5
2022-10-02,Don Finn,Pen,77,2285.36
2022-06-22,Jerry Fren,Notebook,24,3581.52
2023-05-15,Michael Johnson,Pen,43,9770.46
2022-09-06,John Doe,Pencil,85,4661.4
2022-11-01,Emily Brown,Pencil,29,1521.92
2023-03-23,John Doe,Stapler,52,560.04
2023-06-16,David Wilson,Pen,90,976.5
2022-07-12,Jerry Fren,Highlighter,14,1790.18
2023-06-07,Baby Lo,Stapler,75,11169.0
2023-03-28,Emily Brown,Pen,70,177456.3
2023-06-06,Baby Lo,Desk,98,2084.46
2022-08-31,John Doe,Highlighter,11,113.63
2023-05-11,Baby Lo,Notebook,10,236.9
2023-05-12,Jerry Fren,Desk,41,5252.1
2022-08-10,John Doe,Pencil,29,821.28
2022-11-19,David Wilson,Desk,82,18212.2
2022-09-13,Jerry Fren,Pen,63,723.24
2022-09-05,Michael Johnson,Desk,18,47457.18
2023-06-06,John Doe,Desk,44,1262.8
2022-09-17,John Doe,Notebook,90,4978.8
2022-11-27,Emily Brown,Pen,65,16162.25
2023-05-02,Jerry Fren,Pen,60,730.2
2022-11-14,Baby Lo,Pencil,6,417.9
2023-04-23,John Doe,Stapler,38,8587.24
2022-06-27,Jerry Fren,Stapler,19,207.29
2022-08-17,David Wilson,Pen,92,20232.64
2023-03-03,Michael Johnson,Pencil,2,53.38
2023-01-10,Baby Lo,Highlighter,41,9813.35
2022-06-21,Jerry Fren,Notebook,63,662.76
2023-04-21,David Wilson,Notebook,42,9657.9
2022-10-28,Baby Lo,Desk,23,1256.03
2023-05-24,Emily Brown,Pen,30,4486.5
2023-03-29,Don Finn,Pen,41,99308.15
2022-11-29,John Doe,Pencil,68,4755.92
2023-03-26,Jane Smith,Notebook,96,274888.32
2022-08-24,Don Finn,Pen,66,3981.78
2023-04-05,Baby Lo,Stapler,61,1383.48
2022-10-03,Baby Lo,Highlighter,54,6562.08
2022-07-15,John Doe,Pencil,89,4638.68
2022-10-16,Baby Lo,Notebook,9,489.24
2023-01-19,Michael Johnson,Pen,76,4238.52
2023-04-09,John Doe,Pen,88,2049.52
2022-12-05,Jerry Fren,Pen,39,423.54
2023-06-10,David Wilson,Pencil,65,1580.8
2023-04-09,Don Finn,Notebook,21,471.45
2023-04-16,Michael Johnson,Notebook,48,1042.08
2022-08-23,Emily Brown,Desk,88,1994.96
2023-05-27,David Wilson,Notebook,2,114.42
2023-03-31,John Doe,Highlighter,69,10337.58
2023-01-06,Jerry Fren,Highlighter,37,2061.64
2022-12-14,Baby Lo,Desk,90,1872.9
2023-06-05,David Wilson,Desk,98,6225.94
2023-05-02,Emily Brown,Pen,45,5439.15
2023-01-30,Jerry Fren,Highlighter,9,1188.63
2022-11-10,David Wilson,Highlighter,15,171.75
2022-12-10,Jerry Fren,Stapler,53,7507.45
2022-09-26,John Doe,Pen,3,631.2
2022-08-03,Jane Smith,Pen,63,1777.23
2023-02-15,Emily Brown,Pen,42,485.52
2022-11-27,Baby Lo,Notebook,99,1075.14
2023-04-28,David Wilson,Pen,54,6649.02
2023-02-08,Baby Lo,Highlighter,85,2269.5
2022-10-31,Don Finn,Desk,76,17375.88
2022-11-23,Michael Johnson,Notebook,11,690.8
2022-12-02,Emily Brown,Highlighter,11,122.54
2023-02-08,Jane Smith,Stapler,80,191590.4
2022-10-27,John Doe,Highlighter,98,23811.06
2022-11-01,Jane Smith,Highlighter,60,13654.2
2022-12-14,David Wilson,Desk,77,15406.93
2023-05-10,Michael Johnson,Pencil,18,2644.02
2022-07-28,Michael Johnson,Highlighter,17,3562.18
2022-12-27,Emily Brown,Pen,34,1899.92
2023-03-02,John Doe,Desk,57,11401.71
2022-10-06,Jerry Fren,Stapler,100,22422.0
2022-10-09,Jerry Fren,Desk,67,14221.42
2023-02-11,John Doe,Desk,80,1027.2
2023-06-01,Michael Johnson,Notebook,32,3878.4
2023-03-02,Jane Smith,Highlighter,9,2092.5
